complaint,category
सदर बाजार में रहने वाले मेरे समाज के एक व्यक्ति द्वारा मुझे और मेरे परिवार को परेशान किया जा रहा है। उत्पीड़न पिछले शुक्रवार से जारी है। जब भी वे मुझे देखते हैं तो भद्दे कमेंट करते हैं और परेशानी पैदा करने की कोशिश करते हैं। आधी रात के आसपास स्थिति तब और खराब हो गई जब वे मुझसे सीधे भिड़ गए। इस लगातार उत्पीड़न के कारण मैं काम पर जाने में असुरक्षित महसूस करती हूं। मेरे परिवार के सदस्यों ने भी कई मौकों पर इस व्यवहार को देखा है। मैं तत्काल हस्तक्षेप का अनुरोध करता हूं ताकि यह उत्पीड़न स्थायी रूप से बंद हो जाए। कृपया मेरी शिकायत दर्ज कर आवश्यक कानूनी कार्रवाई करें।,उत्पीड़न
"मैं खराड़ी में देखी गई एक संदिग्ध गतिविधि की रिपोर्ट करना चाहता हूं। पिछले शुक्रवार से, अज्ञात व्यक्ति विषम समय में परित्यक्त इमारत के पास इकट्ठा हो रहे हैं। निवासियों को संदेह है कि रात में वहां कुछ अवैध गतिविधि हो सकती है। उस स्थान से तेज़ आवाज़ें और कभी-कभार बहसें सुनाई देती रही हैं। इससे आसपास रहने वाले परिवारों में सुरक्षा संबंधी चिंताएं बढ़ गई हैं। स्थानीय वार्ड कार्यालय को सूचित करने के बावजूद कोई आधिकारिक कार्रवाई नहीं की गई है। मैं अधिकारियों से इस मामले की जांच करने और निवासियों की सुरक्षा सुनिश्चित करने का अनुरोध करता हूं। यदि आवश्यक हुआ तो मैं अधिक विवरण प्रदान करने या अधिकारियों के साथ जाने को तैयार हूं।",अन्य
मुझे और मेरे परिवार को कल्याण में रहने वाले एक अज्ञात व्यक्ति द्वारा परेशान किया जा रहा है। 22 जून से उत्पीड़न जारी है। जब भी वे मुझे देखते हैं तो भद्दे कमेंट करते हैं और परेशानी पैदा करने की कोशिश करते हैं। आधी रात के आसपास स्थिति तब और खराब हो गई जब वे मुझसे सीधे भिड़ गए। इस लगातार उत्पीड़न के कारण मैं काम पर जाने में असुरक्षित महसूस करती हूं। मेरे परिवार के सदस्यों ने भी कई मौकों पर इस व्यवहार को देखा है। मैं तत्काल हस्तक्षेप का अनुरोध करता हूं ताकि यह उत्पीड़न स्थायी रूप से बंद हो जाए। कृपया मेरी शिकायत दर्ज कर आवश्यक कानूनी कार्रवाई करें।,उत्पीड़न
"मैं खराड़ी में देखी गई एक संदिग्ध गतिविधि की रिपोर्ट करना चाहता हूं। पिछले दो सप्ताह से, अज्ञात व्यक्ति अजीब समय पर परित्यक्त इमारत के पास इकट्ठा हो रहे हैं। निवासियों को संदेह है कि रात में वहां कुछ अवैध गतिविधि हो सकती है। उस स्थान से तेज़ आवाज़ें और कभी-कभार बहसें सुनाई देती रही हैं। इससे आसपास रहने वाले परिवारों में सुरक्षा संबंधी चिंताएं बढ़ गई हैं। स्थानीय वार्ड कार्यालय को सूचित करने के बावजूद कोई आधिकारिक कार्रवाई नहीं की गई है। मैं अधिकारियों से इस मामले की जांच करने और निवासियों की सुरक्षा सुनिश्चित करने का अनुरोध करता हूं। यदि आवश्यक हुआ तो मैं अधिक विवरण प्रदान करने या अधिकारियों के साथ जाने को तैयार हूं।",अन्य
"मैं खरादी में हुई छेड़छाड़ की एक घटना की रिपोर्ट करना चाहता हूं। जब मैं काम से लौट रही थी, तो चलते समय लड़कों के एक समूह ने मुझ पर अश्लील टिप्पणियाँ कीं। उन्होंने सीटियां भी बजाईं और मेरे और मेरे दोस्त की ओर अनुचित इशारे भी किए। जब मैंने उन्हें नज़रअंदाज कर दूर जाने की कोशिश की तो उन्होंने कुछ दूर तक पीछा किया। इस तरह के व्यवहार से मुझे अकेले यात्रा करते समय असुरक्षित महसूस होने लगा है। क्षेत्र की अन्य महिलाओं को भी उसी स्थान पर इसी तरह के उत्पीड़न का सामना करना पड़ा है। मैं ऐसी घटनाओं को रोकने के लिए इस क्षेत्र में पुलिस गश्त बढ़ाने का अनुरोध करता हूं। यदि लाइन-अप या सीसीटीवी समीक्षा की व्यवस्था की जाती है तो मैं व्यक्तियों की पहचान करने के लिए तैयार हूं।",ईव टीज़िंग
"मैं शिवाजी नगर में एक अज्ञात व्यक्ति द्वारा लगातार मेरे साथ हो रहे उत्पीड़न की रिपोर्ट करना चाहती हूं। यह पिछले शुक्रवार को शुरू हुआ और तब से रुका नहीं है। एक अज्ञात व्यक्ति दूसरों के सामने मेरे बारे में अपमानजनक टिप्पणियाँ करता रहता है। दो दिन पहले इस व्यक्ति ने मेरे घर के पास फिर मेरे साथ गलत हरकत की. मैंने उनसे विनम्रतापूर्वक रुकने के लिए कहा, लेकिन वे मुझे परेशान करते रहे। इससे मेरी मानसिक शांति प्रभावित हो रही है और मुझे अकेले बाहर निकलने में डर लगता है।' मैं पुलिस से जिम्मेदार व्यक्ति के खिलाफ सख्त कार्रवाई करने का अनुरोध करता हूं।' मैं जांच के लिए आवश्यक कोई भी अतिरिक्त विवरण प्रदान करने के लिए तैयार हूं।",उत्पीड़न
"मुझे मेरा पूर्व-प्रेमी ब्लैकमेल कर रहा है जो मेरे बारे में निजी जानकारी उजागर करने की धमकी दे रहा है। कुछ दिन पहले फेसबुक पर मैसेज के जरिए ब्लैकमेल की कोशिशें शुरू हुईं। वे रुपये मांग रहे हैं. 1,00,000 न देने पर वे मुझे सार्वजनिक रूप से बदनाम करने की धमकी देते हैं। मैंने अब तक उनकी कोई भी मांग नहीं मानी है।' लगातार मिल रही इन धमकियों से मानसिक दबाव असहनीय होता जा रहा है। मैंने इस मामले से जुड़े सभी मैसेज और कॉल का रिकॉर्ड रखा है.' मैं इस ब्लैकमेल को रोकने और मेरी गोपनीयता की रक्षा के लिए तत्काल कार्रवाई का अनुरोध करता हूं। कृपया सलाह दें कि मैं इस व्यक्ति के खिलाफ क्या कानूनी कदम उठा सकता हूं।",ब्लैकमेल
"मुझे लड़कों के एक समूह द्वारा ब्लैकमेल किया जा रहा है जो मेरे बारे में निजी जानकारी उजागर करने की धमकी दे रहा है। कुछ दिन पहले इंस्टाग्राम पर मैसेज के जरिए ब्लैकमेल की कोशिशें शुरू हुईं। वे रुपये मांग रहे हैं. 35,000 न देने पर वे मुझे सार्वजनिक रूप से बदनाम करने की धमकी देते हैं। मैंने अब तक उनकी कोई भी मांग नहीं मानी है।' लगातार मिल रही इन धमकियों से मानसिक दबाव असहनीय होता जा रहा है। मैंने इस मामले से जुड़े सभी मैसेज और कॉल का रिकॉर्ड रखा है.' मैं इस ब्लैकमेल को रोकने और मेरी गोपनीयता की रक्षा के लिए तत्काल कार्रवाई का अनुरोध करता हूं। कृपया सलाह दें कि मैं इस व्यक्ति के खिलाफ क्या कानूनी कदम उठा सकता हूं।",ब्लैकमेल
मैं नासिक रोड पर हुई छेड़छाड़ की एक घटना की रिपोर्ट करना चाहता हूं। जब मैं काम से लौट रही थी तो बस स्टॉप पर एक आदमी ने चलते समय मुझ पर अश्लील टिप्पणी की। उन्होंने सीटियां भी बजाईं और मेरे और मेरे दोस्त की ओर अनुचित इशारे भी किए। जब मैंने उन्हें नज़रअंदाज कर दूर जाने की कोशिश की तो उन्होंने कुछ दूर तक पीछा किया। इस तरह के व्यवहार से मुझे अकेले यात्रा करते समय असुरक्षित महसूस होने लगा है। क्षेत्र की अन्य महिलाओं को भी उसी स्थान पर इसी तरह के उत्पीड़न का सामना करना पड़ा है। मैं ऐसी घटनाओं को रोकने के लिए इस क्षेत्र में पुलिस गश्त बढ़ाने का अनुरोध करता हूं। यदि लाइन-अप या सीसीटीवी समीक्षा की व्यवस्था की जाती है तो मैं व्यक्तियों की पहचान करने के लिए तैयार हूं।,ईव टीज़िंग
"मैं विले पार्ले में शोर और उपद्रव के संबंध में एक सामान्य सुरक्षा शिकायत दर्ज करना चाहता हूं। 15 जुलाई से, पास का एक प्रतिष्ठान अनुमत समय से अधिक जोर-शोर से काम कर रहा है। इससे आस-पड़ोस की शांति भंग हो गई है, विशेषकर बुजुर्ग निवासियों और बच्चों के लिए। मालिकों से शोर कम करने के बार-बार अनुरोध को नजरअंदाज कर दिया गया है। सप्ताहांत पर स्थिति और भी गंभीर हो जाती है जब अशांति देर रात तक जारी रहती है। इस मुद्दे को स्थानीय अधिकारियों के सामने उठाने के लिए कई पड़ोसी एकजुट हुए हैं। मैं यह सुनिश्चित करने के लिए आवश्यक कार्रवाई का अनुरोध करता हूं कि शोर के स्तर को नियंत्रण में लाया जाए। कृपया निवासियों की भलाई के लिए इस मामले पर जल्द से जल्द ध्यान दें।",अन्य
"मैं बानेर में अपने निवास पर अपने ससुराल वालों द्वारा झेली जा रही घरेलू हिंसा की रिपोर्ट करना चाहती हूं। पिछले दो सप्ताह से शारीरिक और मानसिक शोषण जारी है। छोटी-छोटी घरेलू बातों पर अक्सर मुझे पीटा जाता है और गाली-गलौज की जाती है। उन्होंने मुझे बिना किसी सहारे के घर से बाहर निकाल देने की धमकी भी दी है. मेरे बच्चों ने ये घटनाएं देखी हैं, जिसका उन पर बुरा असर पड़ा है.' मैंने इसे शांतिपूर्ण तरीके से सुलझाने की कोशिश की है, लेकिन दुर्व्यवहार बढ़ता ही जा रहा है। मैं इस दुरुपयोग के लिए जिम्मेदार लोगों के खिलाफ सुरक्षा और कानूनी कार्रवाई का अनुरोध करता हूं। यदि आवश्यक हुआ तो मैं मेडिकल रिकॉर्ड और गवाहों के बयान उपलब्ध कराने के लिए तैयार हूं।",घरेलू हिंसा
"मैं रिपोर्ट करना चाहती हूं कि एक डेटिंग ऐप के जरिए मुझे ऑनलाइन परेशान किया जा रहा है। एक अज्ञात यूजर 22 जून से मुझे अपमानजनक और धमकी भरे संदेश भेज रहा है। उन्होंने मेरी सहमति के बिना मेरी तस्वीरों का उपयोग करके एक फर्जी प्रोफ़ाइल भी बनाई है। यह व्यक्ति मेरे दोस्तों और रिश्तेदारों को मेरे बारे में आपत्तिजनक सामग्री वाले संदेश भेज रहा है। मैंने खाते को ब्लॉक करने का प्रयास किया है, लेकिन नए नकली खाते सामने आते रहते हैं। इस ऑनलाइन उत्पीड़न के कारण मुझे बहुत तनाव और शर्मिंदगी उठानी पड़ रही है। मैं साइबर क्राइम सेल से अनुरोध करता हूं कि खाते का पता लगाया जाए और सख्त कार्रवाई की जाए। मैं उत्पीड़न के सबूत के रूप में स्क्रीनशॉट और चैट इतिहास साझा कर सकता हूं।",साइबर उत्पीड़न
"मैं कल्याण में शोर और उपद्रव के संबंध में एक सामान्य सुरक्षा शिकायत दर्ज करना चाहता हूं। पिछले दो सप्ताह से, पास का एक प्रतिष्ठान अनुमत घंटों से अधिक जोर-शोर से काम कर रहा है। इससे आस-पड़ोस की शांति भंग हो गई है, विशेषकर बुजुर्ग निवासियों और बच्चों के लिए। मालिकों से शोर कम करने के बार-बार अनुरोध को नजरअंदाज कर दिया गया है। सप्ताहांत पर स्थिति और भी गंभीर हो जाती है जब अशांति देर रात तक जारी रहती है। इस मुद्दे को स्थानीय अधिकारियों के सामने उठाने के लिए कई पड़ोसी एकजुट हुए हैं। मैं यह सुनिश्चित करने के लिए आवश्यक कार्रवाई का अनुरोध करता हूं कि शोर के स्तर को नियंत्रण में लाया जाए। कृपया निवासियों की भलाई के लिए इस मामले पर जल्द से जल्द ध्यान दें।",अन्य
"यह लगभग रु. की नकदी से संबंधित चोरी की घटना की रिपोर्ट है। कल्याण इलाके में 15,000। यह तब हुआ जब मैं बाजार से वापस आ रहा था, जब मैं थोड़ी देर के लिए वहां से हट गया था। वापस लौटने पर मुझे पता चला कि मेरा सामान कोई अज्ञात व्यक्ति ले गया है। अनुमानित नुकसान लगभग रु. 20,000, जो मेरे लिए एक महत्वपूर्ण राशि है। आसपास कुछ लोग भी थे, लेकिन किसी को चोरी होने का पता नहीं चला। मैंने आस-पास की दुकानों और निवासियों से जांच की है, लेकिन अभी तक कोई सुराग नहीं मिला है। मेरा अनुरोध है कि जल्द से जल्द मामला दर्ज किया जाए और जांच की जाए।' मैं जांच प्रक्रिया में पूरा सहयोग करने को तैयार हूं।'",चोरी
"मैं सदर बाजार में हुई मेरे नकदी और कार्ड वाले पर्स की चोरी की रिपोर्ट करना चाहता हूं। घटना दो दिन पहले मुख्य बाजार इलाके के पास हुई. जब मुझे एहसास हुआ कि यह गायब है, तो मैंने तुरंत आसपास की जाँच की लेकिन कुछ नहीं मिला। मुझे संदेह है कि इसे किसी ऐसे व्यक्ति ने चुराया है जो कुछ समय से मेरा पीछा कर रहा था। चोरी गए सामान की अनुमानित कीमत करीब तीन लाख रुपये है। 8,000. मैंने स्थानीय दुकानदारों को पहले ही सूचित कर दिया है कि उन्हें कुछ भी असामान्य दिखे। मैं पुलिस से मामले की जांच करने और मेरा सामान बरामद करने में मदद करने का अनुरोध करता हूं। यदि उपलब्ध हो तो मैं कोई भी अतिरिक्त विवरण या सीसीटीवी फुटेज स्थान प्रदान करने के लिए तैयार हूं।",चोरी
"एक व्यक्ति, जिसकी पहचान एक अज्ञात व्यक्ति के रूप में की गई है, कुछ दिनों से मेरा पीछा कर रहा है। आज सुबह-सुबह वे मेरे कॉलेज के गेट के पास खड़े होकर मुझे देखते दिखे। मेरे कई बार मना करने के बाद भी वे बार-बार मुझसे बात करने की कोशिश करते हैं। मेरे दोस्तों ने भी देखा है कि यह व्यक्ति अलग-अलग दिनों में मेरा पीछा कर रहा है। ऐसा लगता है कि यह व्यक्ति मेरी दिनचर्या जानता है, जो बहुत चिंताजनक है। मुझे डर है कि अगर इसे नहीं रोका गया तो यह और भी खतरनाक रूप ले सकता है। मेरा अनुरोध है कि इस व्यक्ति के खिलाफ तुरंत सख्त कार्रवाई की जाए।' कृपया मेरी सुरक्षा सुनिश्चित करने के लिए अगले कदमों पर मेरा मार्गदर्शन करें।",स्टॉकिंग
मैं घर में लगातार घरेलू दुर्व्यवहार के लिए अपनी सास के खिलाफ यह शिकायत दर्ज करा रही हूं। पिछले शुक्रवार से मुझ पर शारीरिक हमला और उत्पीड़न किया जा रहा है। मुझे बुनियादी ज़रूरतों से भी वंचित कर दिया जाता है और बिना कारण घर तक सीमित कर दिया जाता है। जब भी मैं बोलने की कोशिश करता हूं तो बार-बार हिंसा की धमकियां मिलती रहती हैं। मेरे रिश्तेदार स्थिति से अवगत हैं और दुर्व्यवहार की गवाही दे सकते हैं। मुझे अपनी सुरक्षा और मेरे साथ रहने वाले मेरे बच्चों की सुरक्षा का डर है। मैं कानून के तहत तत्काल सुरक्षा और उचित कानूनी कार्रवाई का अनुरोध करता हूं। कृपया मेरी स्थिति के लिए उपलब्ध आश्रय और कानूनी सहायता के संबंध में मेरा मार्गदर्शन करें।,घरेलू हिंसा
"मैं ठाणे में हुई अपने दोपहिया वाहन की चोरी की रिपोर्ट करना चाहता हूं। यह घटना तब हुई जब मैं बाजार से वापस आ रहा था, मुख्य बाजार क्षेत्र के पास। जब मुझे एहसास हुआ कि यह गायब है, तो मैंने तुरंत आसपास की जाँच की लेकिन कुछ नहीं मिला। मुझे संदेह है कि इसे किसी ऐसे व्यक्ति ने चुराया है जो कुछ समय से मेरा पीछा कर रहा था। चोरी गए सामान की अनुमानित कीमत करीब तीन लाख रुपये है। 20,000. मैंने स्थानीय दुकानदारों को पहले ही सूचित कर दिया है कि उन्हें कुछ भी असामान्य दिखे। मैं पुलिस से मामले की जांच करने और मेरा सामान बरामद करने में मदद करने का अनुरोध करता हूं। यदि उपलब्ध हो तो मैं कोई भी अतिरिक्त विवरण या सीसीटीवी फुटेज स्थान प्रदान करने के लिए तैयार हूं।",चोरी
"मैं दादर में हुई अपने लैपटॉप बैग की चोरी की रिपोर्ट दर्ज कराना चाहता हूं। घटना आज सुबह करीब 8 बजे मुख्य बाजार इलाके के पास हुई. जब मुझे एहसास हुआ कि यह गायब है, तो मैंने तुरंत आसपास की जाँच की लेकिन कुछ नहीं मिला। मुझे संदेह है कि इसे किसी ऐसे व्यक्ति ने चुराया है जो कुछ समय से मेरा पीछा कर रहा था। चोरी गए सामान की अनुमानित कीमत करीब तीन लाख रुपये है। 12,000. मैंने स्थानीय दुकानदारों को पहले ही सूचित कर दिया है कि उन्हें कुछ भी असामान्य दिखे। मैं पुलिस से मामले की जांच करने और मेरा सामान बरामद करने में मदद करने का अनुरोध करता हूं। यदि उपलब्ध हो तो मैं कोई भी अतिरिक्त विवरण या सीसीटीवी फुटेज स्थान प्रदान करने के लिए तैयार हूं।",चोरी
"मैं वाशी में हुई छेड़छाड़ की एक घटना की रिपोर्ट करना चाहता हूं। पिछले हफ्ते, जब मैं पैदल जा रही थी तो बस स्टॉप पर एक आदमी ने मुझ पर अश्लील टिप्पणियाँ कीं। उन्होंने सीटियां भी बजाईं और मेरे और मेरे दोस्त की ओर अनुचित इशारे भी किए। जब मैंने उन्हें नज़रअंदाज कर दूर जाने की कोशिश की तो उन्होंने कुछ दूर तक पीछा किया। इस तरह के व्यवहार से मुझे अकेले यात्रा करते समय असुरक्षित महसूस होने लगा है। क्षेत्र की अन्य महिलाओं को भी उसी स्थान पर इसी तरह के उत्पीड़न का सामना करना पड़ा है। मैं ऐसी घटनाओं को रोकने के लिए इस क्षेत्र में पुलिस गश्त बढ़ाने का अनुरोध करता हूं। यदि लाइन-अप या सीसीटीवी समीक्षा की व्यवस्था की जाती है तो मैं व्यक्तियों की पहचान करने के लिए तैयार हूं।",ईव टीज़िंग
"मैं नासिक रोड में रहने वाले एक अजनबी द्वारा मुझे दी गई धमकियों के संबंध में शिकायत दर्ज कर रही हूं। हमारे बीच मामूली विवाद के बाद पिछले दो सप्ताह से धमकियां मिलनी शुरू हो गईं। उन्होंने मुझे बोलने पर हमला करने और मेरी संपत्ति को नुकसान पहुंचाने की धमकी दी है। इससे मेरे और मेरे परिवार के सदस्यों में काफी डर और चिंता पैदा हो गई है। मैंने किसी भी टकराव से परहेज किया है, लेकिन धमकियां इसकी परवाह किए बिना जारी हैं। इलाके के पड़ोसियों को भी तनाव की जानकारी है और वे इसकी पुष्टि कर सकते हैं. मेरा अनुरोध है कि मेरी सुरक्षा सुनिश्चित करने के लिए उचित कानूनी कार्रवाई की जाए। धमकियों की गंभीर प्रकृति को देखते हुए कृपया इस मामले पर तत्परता से विचार करें।",धमकी
"मैं पिंपरी में शोर और उपद्रव के संबंध में एक सामान्य सुरक्षा शिकायत दर्ज करना चाहता हूं। 22 जून से, पास का एक प्रतिष्ठान अनुमत समय से अधिक जोर-शोर से काम कर रहा है। इससे आस-पड़ोस की शांति भंग हो गई है, विशेषकर बुजुर्ग निवासियों और बच्चों के लिए। मालिकों से शोर कम करने के बार-बार अनुरोध को नजरअंदाज कर दिया गया है। सप्ताहांत पर स्थिति और भी गंभीर हो जाती है जब अशांति देर रात तक जारी रहती है। इस मुद्दे को स्थानीय अधिकारियों के सामने उठाने के लिए कई पड़ोसी एकजुट हुए हैं। मैं यह सुनिश्चित करने के लिए आवश्यक कार्रवाई का अनुरोध करता हूं कि शोर के स्तर को नियंत्रण में लाया जाए। कृपया निवासियों की भलाई के लिए इस मामले पर जल्द से जल्द ध्यान दें।",अन्य
मैं घर में लगातार घरेलू दुर्व्यवहार के लिए अपनी सास के खिलाफ यह शिकायत दर्ज करा रही हूं। 15 जुलाई से मुझे शारीरिक उत्पीड़न और उत्पीड़न का शिकार होना पड़ रहा है। मुझे बुनियादी ज़रूरतों से भी वंचित कर दिया जाता है और बिना कारण घर तक सीमित कर दिया जाता है। जब भी मैं बोलने की कोशिश करता हूं तो बार-बार हिंसा की धमकियां मिलती रहती हैं। मेरे रिश्तेदार स्थिति से अवगत हैं और दुर्व्यवहार की गवाही दे सकते हैं। मुझे अपनी सुरक्षा और मेरे साथ रहने वाले मेरे बच्चों की सुरक्षा का डर है। मैं कानून के तहत तत्काल सुरक्षा और उचित कानूनी कार्रवाई का अनुरोध करता हूं। कृपया मेरी स्थिति के लिए उपलब्ध आश्रय और कानूनी सहायता के संबंध में मेरा मार्गदर्शन करें।,घरेलू हिंसा
"एक व्यक्ति, जिसकी पहचान लड़कों के एक समूह के रूप में की गई है, कुछ दिनों से मेरा पीछा कर रहा है। मेरी शाम की सैर के दौरान वे मेरे कॉलेज के गेट के पास खड़े होकर मुझे देखते दिखे। मेरे कई बार मना करने के बाद भी वे बार-बार मुझसे बात करने की कोशिश करते हैं। मेरे दोस्तों ने भी देखा है कि यह व्यक्ति अलग-अलग दिनों में मेरा पीछा कर रहा है। ऐसा लगता है कि यह व्यक्ति मेरी दिनचर्या जानता है, जो बहुत चिंताजनक है। मुझे डर है कि अगर इसे नहीं रोका गया तो यह और भी खतरनाक रूप ले सकता है। मेरा अनुरोध है कि इस व्यक्ति के खिलाफ तुरंत सख्त कार्रवाई की जाए।' कृपया मेरी सुरक्षा सुनिश्चित करने के लिए अगले कदमों पर मेरा मार्गदर्शन करें।",स्टॉकिंग
"किसी अज्ञात फ़ोन नंबर पर कोई मुझे बार-बार अनुचित संदेश और टिप्पणियाँ भेज रहा है। यह उत्पीड़न पिछले एक महीने से शुरू हुआ और हाल ही में इसकी आवृत्ति में वृद्धि हुई है। उस व्यक्ति ने मेरे सार्वजनिक पोस्ट पर भी अश्लील टिप्पणी की है.' मैंने उन्हें समझाने की कोशिश की, लेकिन उन्होंने और भी अश्लील संदेश जारी रखे। उन्होंने मेरे दोस्तों और परिवार को भी शर्मनाक और झूठे पोस्ट में टैग किया। मैं बेहद परेशान हूं और अब शांति से सोशल मीडिया का इस्तेमाल नहीं कर पा रहा हूं।' मेरा अनुरोध है कि खाते का पता लगाया जाए और उचित कार्रवाई की जाए। मैं अपनी शिकायत के समर्थन में आवश्यक स्क्रीनशॉट संलग्न कर रहा हूं।",साइबर उत्पीड़न
"मैं वकाड में अपने निवास पर अपने ससुराल वालों द्वारा झेली जा रही घरेलू हिंसा की रिपोर्ट करना चाहती हूं। 22 जून से लगातार शारीरिक और मानसिक शोषण जारी है। छोटी-छोटी घरेलू बातों पर अक्सर मुझे पीटा जाता है और गाली-गलौज की जाती है। उन्होंने मुझे बिना किसी सहारे के घर से बाहर निकाल देने की धमकी भी दी है. मेरे बच्चों ने ये घटनाएं देखी हैं, जिसका उन पर बुरा असर पड़ा है.' मैंने इसे शांतिपूर्ण तरीके से सुलझाने की कोशिश की है, लेकिन दुर्व्यवहार बढ़ता ही जा रहा है। मैं इस दुरुपयोग के लिए जिम्मेदार लोगों के खिलाफ सुरक्षा और कानूनी कार्रवाई का अनुरोध करता हूं। यदि आवश्यक हुआ तो मैं मेडिकल रिकॉर्ड और गवाहों के बयान उपलब्ध कराने के लिए तैयार हूं।",घरेलू हिंसा
"मुझे मेरे जीजा द्वारा ब्लैकमेल किया जा रहा है जो मेरे बारे में निजी जानकारी उजागर करने की धमकी दे रहा है। इस महीने की 3 तारीख को फेसबुक पर संदेशों के जरिए ब्लैकमेल की कोशिशें शुरू हुईं। वे रुपये मांग रहे हैं. 2,50,000 न देने पर वे मुझे सार्वजनिक रूप से बदनाम करने की धमकी देते हैं। मैंने अब तक उनकी कोई भी मांग नहीं मानी है।' लगातार मिल रही इन धमकियों से मानसिक दबाव असहनीय होता जा रहा है। मैंने इस मामले से जुड़े सभी मैसेज और कॉल का रिकॉर्ड रखा है.' मैं इस ब्लैकमेल को रोकने और मेरी गोपनीयता की रक्षा के लिए तत्काल कार्रवाई का अनुरोध करता हूं। कृपया सलाह दें कि मैं इस व्यक्ति के खिलाफ क्या कानूनी कदम उठा सकता हूं।",ब्लैकमेल
"यह वाशी इलाके में घरेलू इलेक्ट्रॉनिक्स से जुड़ी एक चोरी की घटना की रिपोर्ट करने के लिए है। यह मेरी शाम की सैर के दौरान हुआ, जब मैं थोड़ी देर के लिए उस स्थान से हट गया था। वापस लौटने पर मुझे पता चला कि मेरा सामान कोई अज्ञात व्यक्ति ले गया है। अनुमानित नुकसान लगभग रु. 50,000, जो मेरे लिए एक महत्वपूर्ण राशि है। आसपास कुछ लोग भी थे, लेकिन किसी को चोरी होने का पता नहीं चला। मैंने आस-पास की दुकानों और निवासियों से जांच की है, लेकिन अभी तक कोई सुराग नहीं मिला है। मेरा अनुरोध है कि जल्द से जल्द मामला दर्ज किया जाए और जांच की जाए।' मैं जांच प्रक्रिया में पूरा सहयोग करने को तैयार हूं।'",चोरी
